grdc_no,river,station,area,altitude,lat_org,long_org,lat_pp,long_pp,dist_km,area_calc,quality,type,comment,source
5660250.0,MANDULOG RIVER,ILIGAN,812.0,47.0,8.26,124.26,8.25583,124.26167,0.5,768.92,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5660300.0,MARBEL RIVER,MARBEL 8,133.0,104.0,6.42,124.9,6.40667,124.9075,1.7,120.26,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5660310.0,SIATON RIVER,POBLACION BULUAN,720.0,-999.0,6.7229,124.7979,6.7229,124.7979,0.0,1198.1,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
5660320.0,ALIP RIVER,"POBLACION ALIP,DATU PAGLAS",380.0,19.0,6.7562,124.8354,6.75333,124.8325,0.5,405.68,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5660330.0,MALABULEN RIVER,"MARIBULAN,ALABEL",401.0,7.0,6.12,125.27,6.1271,125.2646,1.0,360.4,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
5660340.0,LITTLE LUN RIVER,"KAWAS,ALABEL",237.0,9.0,6.03,125.29,6.03625,125.28375,1.0,233.87,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5660350.0,BIG GLAN RIVER,"KALABALOL,GLAN",359.0,5.0,5.82,125.22,5.82042,125.22042,0.1,346.73,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5660400.0,PADADA RIVER,LAPULABAO,821.0,-999.0,6.66,125.28,6.66333,125.27833,0.4,804.84,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5660500.0,ANDANAN RIVER,BAYUGAN I,201.0,-999.0,8.73,125.72,8.72333,125.71833,0.8,201.96,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5660550.0,WAWAY RIVER,"WAWA,BAYUGAN I",396.0,98.0,8.84,125.72,8.8396,125.7188,0.1,288.4,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
5708094.0,NEGRI RIVER,HRS MISTAKE CK HOMESTEAD,7490.0,145.7,-17.1775,129.0925,-17.17708,129.09292,0.1,7490.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708100.0,KEEP RIVER,LEGUNE ROAD CROSSING,3496.0,18.598,-15.4038,129.065,-15.4062,129.0646,0.3,3564.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5708110.0,VICTORIA RIVER,COOLIBAH HOMESTEAD,44900.0,22.15,-15.5515,130.964,-15.5521,130.9646,0.1,74630.5,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
5708120.0,FITZMAURICE RIVER,DAKOTA CAMP,4920.0,22.4,-14.87,130.23,-14.86917,130.23167,0.2,4909.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708125.0,EAST BAINES RIVER,HRS VICTORIA HIGHWAY,2443.0,19.6,-15.7662,130.0337,-15.76625,130.03375,0.0,2543.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708126.0,WEST BAINES RIVER,VICTORIA HIGHWAY,10204.0,19.64,-15.934,129.739,-15.9354,129.7396,0.2,8745.7,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
5708130.0,DRY RIVER,MANBALLOO BOUNDARY,4786.0,26.25,-15.0841,132.4109,-15.0854,132.4146,0.4,8324.2,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
5708135.0,DOUGLAS RIVER,HRS D/S OLD DOUGLAS H/S,831.1,27.36,-13.798,131.3396,-13.7979,131.3396,0.0,833.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5708140.0,GREEN ANT CREEK,TIPPERARY,435.0,27.02,-13.7381,131.102,-13.7396,131.1021,0.2,406.2,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
5708141.0,DALY RIVER,HRS U/S DORISVALE CROSSING,33227.0,26.4,-14.3633,131.5737,-14.36333,131.575,0.1,37062.0,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
5708142.0,KATHERINE RIVER,HRS RAILWAY BRIDGE,8357.0,27.53,-14.4633,132.2567,-14.46333,132.25667,0.0,8232.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708143.0,FERGUSSON RIVER,HRS OLD RAILWAY BRIDGE,1679.0,27.96,-14.0712,131.9762,-14.07125,131.97625,0.0,1747.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708145.0,DALY RIVER,HRS MOUNT NANCAR,47652.0,26.02,-13.8308,130.7358,-13.8312,130.7354,0.1,48104.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5708148.0,DALY RIVER,GOURLEY,46300.0,25.99,-13.9041,130.801,-13.90417,130.80083,0.0,47538.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708150.0,ELIZABETH RIVER,HRS STUART HIGHWAY,95.6,39.84,-12.606,131.0736,-12.60583,131.07417,0.1,95.596,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708155.0,BLACKMORE RIVER,HRS TUMBLING WATERS,165.5,29.16,-12.7813,130.9413,-12.78167,130.94,0.1,163.21,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708160.0,ADELAIDE RIVER,DIRTY LAGOON,4325.0,29.4,-12.91,131.234,-12.91,131.23417,0.0,4348.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708170.0,FINNISS RIVER,HRS GITCHAMS,1041.0,28.27,-12.9696,130.7621,-12.97,130.76167,0.1,1048.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708171.0,FINNISS RIVER,HRS BATCHELOR DAMSITE,362.9,28.53,-13.025,130.9512,-13.025,130.95167,0.1,366.6,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708172.0,ADELAIDE RIVER,HRS RAILWAY BRIDGE,638.4,28.3,-13.2413,131.1083,-13.24083,131.1075,0.1,620.93,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708180.0,MARY RIVER,EL SHERANA ROAD CROSSING,466.0,29.66,-13.6012,132.22,-13.60167,132.22083,0.1,674.42,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
5708185.0,MARY RIVER,MOUNT BUNDEY,5700.0,50.25,-12.9061,131.647,-12.90667,131.64583,0.1,5749.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708190.0,SOUTH ALLIGATOR RIVER,HRS EL SHERANA,1231.0,30.46,-13.5246,132.5196,-13.52417,132.51917,0.1,1217.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708200.0,MAGELA CREEK,U/S BOWERBIRD WATERHOLE,260.0,33.44,-12.7825,133.044,-12.7771,133.0479,0.7,267.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5708220.0,EAST ALLIGATOR RIVER,12 DEG 43 MIN SOUTH,2384.0,34.183,-12.7152,133.335,-12.7175,133.3325,0.4,2419.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5708230.0,WEST ALLIGATOR RIVER,HRS UPSTREAM ARNHEM HIGHWAY,245.8,31.62,-12.7911,132.1739,-12.79167,132.17333,0.1,255.03,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5709020.0,ANGURUGU CREEK,GROOTE EYLANDT,156.0,37.18,-13.9777,136.468,-13.97833,136.46833,0.1,143.92,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5709100.0,ROPER RIVER,RED ROCK,47400.0,31.27,-14.6968,134.422,-14.69583,134.42083,0.2,43132.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5709105.0,ELSEY CREEK,HRS WARLOCH PONDS,6784.0,27.69,-15.0854,133.1229,-15.0854,133.1229,0.0,16453.4,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
5709110.0,MCARTHUR RIVER,M.I.M. PUMP,10400.0,37.0,-16.4519,136.085,-16.45292,136.08625,0.2,9812.6,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5709111.0,MCARTHUR RIVER,HRS BAILEYS GRAVE,4261.0,80.62,-16.778,135.7562,-16.77833,135.75833,0.2,4374.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5709112.0,MCARTHUR RIVER,BORROLOOLA CROSSING,15700.0,31.435,-16.0818,136.317,-16.08167,136.31833,0.1,14316.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5709190.0,LATRAM RIVER,U/S ELDO ROAD CROSSING,31.0,42.18,-12.3152,136.8178,-12.3175,136.80167,1.8,30.182,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5709260.0,RINDERRY CREEK,DAMSITE,43.0,41.8,-12.32,136.62,-12.3104,136.6188,1.1,53.7,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
5710050.0,HUGH RIVER,HRS SOUTH ROAD CROSSING,3324.0,468.17,-24.3533,133.4333,-24.3521,133.4354,0.3,3362.5,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5710060.0,TODD RIVER,ANZAC OVAL (WILLS TERRACE),443.0,6.92,-23.6951,133.885,-23.69458,133.88542,0.1,463.15,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5712090.0,TENNANT CREEK,OLD TELEGRAPH STATION,72.3,18.33,-19.5562,134.233,-19.55583,134.23333,0.1,72.53,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5712100.0,MCLAREN CREEK,STUART HIGHWAY,417.0,16.29,-20.336,134.2266,-20.33042,134.23292,0.9,380.76,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5732100.0,BUKIT TIMAH CANAL,"BUKIT TIMAH ROAD,10KM",6.4,5.0,1.33,103.78,1.33,103.78,0.0,5.2812,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
5762050.0,TIPINDJE,OUEN-KOUT,247.0,8.0,-20.78,164.99,-20.78083,164.99,0.1,247.96,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5762082.0,HOUAILOU,CAROVIN,266.0,14.0,-21.28,165.43,-21.29708,165.46375,4.0,261.43,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5762331.0,OUENGHI,PONT RT1,245.0,1.0,-21.9,166.11,-21.9021,166.1104,0.2,245.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5762500.0,TONTOUTA,MINE LILIANE,380.0,39.0,-21.95,166.28,-21.95125,166.28125,0.2,380.85,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5762700.0,RIVIERE DES LACS,GOULET,69.0,235.0,-22.23,166.85,-22.22667,166.85167,0.4,74.743,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5803017.0,SWAN RIVER,HRS THE GRANGE,455.5,13.0,-42.0467,148.075,-42.04667,148.07667,0.1,452.97,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803018.0,MEREDITH RIVER,HRS SWANSEA,86.9,26.0,-42.1217,148.04,-42.12167,148.04,0.0,86.601,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803019.0,COAL RIVER,HRS BADEN,51.5,430.0,-42.435,147.4533,-42.43417,147.45167,0.2,54.428,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5803020.0,LITTLE SWANPORT RIVER,UPSTREAM TASMAN HWY,597.0,10.0,-42.34,147.89,-42.335,147.8875,0.6,597.71,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803030.0,ANSONS RIVER,DOWNSTREAM BIG BOGGY CREEK,228.0,15.0,-41.0464,148.217,-41.04667,148.21667,0.0,229.77,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803039.0,SAMPHIRE CREEK,U/S UNAVALE CREEK,-999.0,-999.0,-40.2153,148.181,-40.208,148.179,0.8,34.7,Medium,Manual,"Location seems correct, but GRDC area seems wrong",merit
5803040.0,NIVE RIVER,HRS GOWAN BRAE,174.0,803.18,-42.0312,146.4196,-42.03042,146.41958,0.1,178.37,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803051.0,SNUG RIVER,HRS U/S SNUG TIERS RD BRIDGE,18.3,60.0,-43.0708,147.2367,-43.0688,147.2396,0.3,18.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5803089.0,COLLINGWOOD RIVER,HRS B/L ALMA,271.1,338.71,-42.1638,145.9288,-42.16417,145.9275,0.1,268.75,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803090.0,KING RIVER,CROTTY,449.0,180.0,-42.17,145.65,-42.17,145.6425,0.6,514.0,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
5803092.0,KING RIVER,B/L QUEEN RIVER,-999.0,-999.0,-42.1564,145.529,-42.148,145.527,0.9,79.4,Medium,Manual,"Location seems correct, but GRDC area seems wrong",merit
5803120.0,RUBICON RIVER,TIDAL LIMIT,259.0,5.0,-41.2483,146.565,-41.24792,146.56542,0.1,264.02,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803130.0,ARM RIVER,ABOVE MERSEY,86.0,404.0,-41.69,146.21,-41.6896,146.2104,0.1,86.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5803140.0,DUCK RIVER,U/S SCOTCHTOWN ROAD,339.0,13.0,-40.8717,145.119,-40.8729,145.1188,0.1,322.3,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5803150.0,BLACK RIVER,SOUTH FOREST,324.0,10.0,-40.8717,145.297,-40.87167,145.29667,0.0,317.73,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803160.0,FLOWERDALE RIVER,MOORLEAH,152.0,55.0,-40.9678,145.61,-40.9675,145.61,0.0,151.21,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803170.0,SEABROOK CREEK,UPSTREAM BASS HIGHWAY,40.8,10.0,-41.01,145.76,-41.00833,145.765,0.5,40.004,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803171.0,CAM RIVER,HRS U/S SOMERSET WS,225.6,20.0,-41.06,145.8367,-41.0604,145.8354,0.1,239.9,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
5803178.0,PIPERS RIVER,HRS D/S YARROW CREEK,299.5,14.0,-41.0667,147.11,-41.065,147.1125,0.3,297.68,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803179.0,SOUTH ESK RIVER,HRS ABOVE MACQUARIE RIVER,3285.0,134.0,-41.5983,147.2033,-41.59792,147.20375,0.1,3302.6,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803180.0,SOUTH ESK RIVER,U/S MACQUARIE RIVER (PERTH),3278.0,146.0,-41.5971,147.204,-41.5975,147.20333,0.1,3302.5,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803182.0,SOUTH ESK RIVER,HRS SOUTH ESK,2288.0,173.0,-41.8167,147.5633,-41.815,147.565,0.2,2284.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803183.0,NORTH ESK RIVER,HRS BALLROOM,379.8,325.0,-41.4938,147.3843,-41.4938,147.3854,0.1,380.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5803185.0,MEANDER RIVER,DELORAINE RAILWAY BRIDGE,474.0,233.0,-41.52,146.66,-41.52042,146.66125,0.1,482.65,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803186.0,BREAK O'DAY RIVER,HRS KILLYMOON,186.9,243.84,-41.5967,148.0567,-41.59667,148.05667,0.0,187.24,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803187.0,SAINT PAULS RIVER,HRS U/S SOUTH ESK,519.1,196.0,-41.7883,147.7267,-41.78667,147.7275,0.2,527.02,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803190.0,FORTH RIVER,HRS ABOVE LEMONTHYME,309.6,225.0,-41.6117,146.1312,-41.61167,146.13167,0.0,310.57,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803200.0,ALLANS RIVULET,UPSTREAM TARANNA,7.5,85.0,-43.0728,147.892,-43.0646,147.8688,2.1,16.5,Low,Manual,"Location seems correct, but catchment not well represented",hydrosheds
5803225.0,TYENNA RIVER,HRS NEWBURY,210.2,170.0,-42.707,146.7105,-42.7062,146.7104,0.1,210.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5803300.0,PINE TREE RIVULET,LAKE HIGHWAY,19.4,1039.0,-41.8,146.67,-41.8,146.67667,0.6,18.433,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803310.0,HELLYER RIVER,GUILDFORD JUNCTION,100.8,564.0,-41.4188,145.6704,-41.41917,145.67083,0.1,101.05,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803520.0,FLORENTINE RIVER,ABOVE DERWENT RIVER,445.0,177.94,-42.4417,146.515,-42.44,146.51333,0.2,441.59,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803600.0,HUON RIVER,U/S FRYING PAN CREEK,2098.0,39.9,-43.0345,146.842,-43.0354,146.8438,0.2,1837.2,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
5803601.0,HUON RIVER,JUDBURY,2098.0,161.0,-43.0002,146.928,-42.9979,146.9271,0.3,2180.6,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5803680.0,PEAK RIVULET,UPSTREAM ESPERANCE RIVER,36.5,80.0,-43.32,146.9,-43.31583,146.9025,0.5,37.048,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803690.0,MOUNTAIN RIVER,DOWNSTREAM GRUNDYS CREEK,40.0,140.0,-42.94,147.13,-42.94042,147.12958,0.1,39.926,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803700.0,DAVEY RIVER,D/S CROSSING RIVER,686.0,33.0,-43.1406,145.951,-43.14,145.95083,0.1,688.86,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803750.0,RIVER LEVEN,BANNONS BRIDGE,500.0,44.0,-41.251,146.091,-41.25083,146.09083,0.0,501.23,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5803800.0,FRANKLIN RIVER,HRS MT. FINCHAM TRACK,775.3,224.39,-42.2412,145.7676,-42.24167,145.76667,0.1,773.76,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5863030.0,WAITANGI RIVER,WAKELINS,302.0,15.0,-35.2763,174.0475,-35.27667,174.0475,0.0,293.66,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5863050.0,KAITUNA RIVER,LAKE ROTOITI OUTLET,632.0,285.3,-38.02,176.3445,-38.02,176.345,0.0,625.69,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5863110.0,WHAKATANE RIVER,WHAKATANE,1557.0,14.7,-38.0051,176.9951,-38.005,176.995,0.0,1568.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5863120.0,RANGITAIKI RIVER,MURUPARA,1184.0,188.6,-38.4601,176.6995,-38.46,176.6975,0.2,1166.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5863150.0,MOTU RIVER,HOUPOTO,1393.0,16.8,-37.8637,177.6323,-37.86333,177.6325,0.0,1380.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5863200.0,TARAWERA RIVER,AWAKAPONGA,906.0,6.6,-37.9405,176.7669,-37.94042,176.76708,0.0,856.87,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5863210.0,TARAWERA RIVER,LAKE OUTLET RECORDER,186.7,302.1,-38.1764,176.5078,-38.1938,176.4729,3.6,209.7,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
5864200.0,WAIPAOA RIVER,KANAKANAIA CABLEWAY,1580.0,39.2,-38.4616,177.8756,-38.46167,177.87583,0.0,1568.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864210.0,WAIKOHU RIVER,NO 1 BRIDGE,26.4,462.6,-38.415,177.5617,-38.415,177.56167,0.0,26.209,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864300.0,NGARURORO RIVER,CHESTERHOPE BRIDGE,1994.0,2.4,-39.5964,176.8725,-39.5975,176.8725,0.1,1998.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864330.0,TARUARAU RIVER,TAIHAPE ROAD,259.0,577.9,-39.4371,176.2218,-39.43708,176.22125,0.0,260.94,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864331.0,MOHAKA,RAUPUNGA,2370.0,16.0,-39.0736,177.1291,-39.07333,177.12917,0.0,2380.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864350.0,NGARURORO RIVER,KURIPAPANGO,370.0,519.2,-39.3799,176.3306,-39.37917,176.33167,0.1,384.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864500.0,OMAKERE STREAM,FORDALE,54.4,140.0,-39.7168,176.9268,-39.7438,176.9437,3.3,56.1,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5864501.0,TUKITUKI RIVER,RED BRIDGE,2380.0,38.2,-39.7154,176.927,-39.7146,176.9271,0.1,2438.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
5864700.0,TE AWA KAIRANGI / HUTT RIVER,KAITOKE,88.8,238.2,-41.0509,175.1916,-41.05083,175.19167,0.0,85.846,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5864701.0,TE AWA KAIRANGI / HUTT RIVER,BIRCHVILLE,427.0,80.9,-41.1008,175.0907,-41.10083,175.09083,0.0,426.06,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865100.0,OPAHI RIVER,POND,10.6,177.0,-35.4079,173.7224,-35.4075,173.7225,0.0,10.52,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865101.0,WAIPAPA RIVER,FOREST RANGER,122.0,28.7,-35.2743,173.6837,-35.27583,173.685,0.2,115.54,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5865102.0,HOTEO RIVER,GUBBS,268.0,15.0,-36.3854,174.5103,-36.385,174.51,0.1,268.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865121.0,RANGITIKEI RIVER,MANGAWEKA,2787.0,258.1,-39.8108,175.8075,-39.81125,175.80792,0.1,2702.6,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865300.0,WAIKATO RIVER,NGARUAWAHIA CABLEWAY,11395.0,17.7,-37.6527,175.1456,-37.6525,175.145,0.1,11435.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865301.0,WAIKATO RIVER,REIDS FARM,3305.0,359.1,-38.665,176.082,-38.665,176.08167,0.0,3465.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865309.0,WAIKATO RIVER,MERCER,13701.0,7.0,-37.2814,175.0457,-37.28083,175.04667,0.1,13900.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865400.0,AWAKINO RIVER,GORGE,226.0,45.1,-38.6234,174.7331,-38.62375,174.73375,0.1,228.89,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865500.0,WAIKATO RIVER,TAUPO OUTLET,3290.0,-999.0,-38.7,176.07,-38.7,176.06417,0.5,3440.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865550.0,ONGARUE RIVER,TARINGAMOTU,1075.0,178.5,-38.8638,175.2377,-38.86333,175.2375,0.1,1088.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865600.0,WHANGANUI RIVER,PAETAWA,6643.0,19.2,-39.776,175.1445,-39.77625,175.14542,0.1,6529.6,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865601.0,WHANGANUI RIVER,TE PORERE,28.2,660.3,-39.0461,175.5919,-39.04583,175.59167,0.0,27.039,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865602.0,WHANGANUI RIVER,TE REWA,6617.0,22.0,-39.7694,175.1618,-39.76917,175.1625,0.1,6520.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865650.0,MANGAWHERO RIVER,ORE ORE,506.0,258.7,-39.5697,175.2638,-39.56958,175.26375,0.0,514.83,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5865670.0,MAKOTUKU RIVER,STATE HIGHWAY NO49A BRIDGE,20.8,607.6,-39.3715,175.3246,-39.37,175.32167,0.3,23.625,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
5865800.0,PUNEHU STREAM,PIHAMA,29.5,24.2,-39.4927,173.9135,-39.4925,173.91333,0.0,26.885,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
5865810.0,MANGANUI RIVER,STATE HIGHWAY NO. 3,11.3,326.1,-39.2825,174.2612,-39.2825,174.26083,0.0,16.122,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
5865900.0,OTAKI RIVER,PUKEHINAU,306.0,132.7,-40.8237,175.1995,-40.82292,175.20125,0.2,305.33,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5866100.0,SELWYN RIVER / WAIKIRIKIRI,WHITECLIFFS,164.0,296.5,-43.4638,171.8951,-43.46417,171.89417,0.1,163.48,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5866110.0,WAIRAU RIVER,TUAMARINA,3430.0,8.2,-41.4409,173.9649,-41.44,173.96667,0.2,3506.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5866111.0,WAIRAU RIVER,BARNETTS BANK,3430.0,8.9,-41.4386,173.9596,-41.43833,173.96,0.0,3404.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
5866115.0,WAIRAU RIVER,DIP FLAT,518.0,676.7,-41.8955,172.923,-41.89583,172.9225,0.1,522.94,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
